省编码	省名称	市编码	市名称	区县编码	区县名称	百姓省	市代码	百姓市	区县代码	百姓区县
140000	山西省	141100	吕梁市	141126	石楼县	山西	lvliang	吕梁	m6573	石楼
140000	山西省	141100	吕梁市	141127	岚县	山西	lvliang	吕梁	m6572	岚县
140000	山西省	141100	吕梁市	141128	方山县	山西	lvliang	吕梁	m6571	方山
140000	山西省	141100	吕梁市	141129	中阳县	山西	lvliang	吕梁	m6570	中阳
140000	山西省	141100	吕梁市	141181	孝义市	山西	lvliang	吕梁	m6568	孝义
140000	山西省	141100	吕梁市	141182	汾阳市	山西	lvliang	吕梁	m6567	汾阳
150000	内蒙古自治区	150100	呼和浩特市	150101	市辖区					
150000	内蒙古自治区	150100	呼和浩特市	150102	新城区	内蒙古	huhehaote	呼和浩特	m6127	新城
150000	内蒙古自治区	150100	呼和浩特市	150103	回民区	内蒙古	huhehaote	呼和浩特	m6126	回民
150000	内蒙古自治区	150100	呼和浩特市	150104	玉泉区	内蒙古	huhehaote	呼和浩特	m6124	玉泉
150000	内蒙古自治区	150100	呼和浩特市	150105	赛罕区	内蒙古	huhehaote	呼和浩特	m6125	赛罕
150000	内蒙古自治区	150100	呼和浩特市	150121	土默特左旗					
150000	内蒙古自治区	150100	呼和浩特市	150122	托克托县	内蒙古	huhehaote	呼和浩特	m6123	托县
150000	内蒙古自治区	150100	呼和浩特市	150123	和林格尔县	内蒙古	huhehaote	呼和浩特	m6119	和林
150000	内蒙古自治区	150100	呼和浩特市	150124	清水河县	内蒙古	huhehaote	呼和浩特	m6120	清水河
150000	内蒙古自治区	150100	呼和浩特市	150125	武川县	内蒙古	huhehaote	呼和浩特	m6121	武川
150000	内蒙古自治区	150200	包头市	150201	市辖区					
150000	内蒙古自治区	150200	包头市	150202	东河区	内蒙古	baotou	包头	m6116	东河
150000	内蒙古自治区	150200	包头市	150203	昆都仑区	内蒙古	baotou	包头	m6117	昆都仑区
150000	内蒙古自治区	150200	包头市	150204	青山区	内蒙古	baotou	包头	m6115	青山区
150000	内蒙古自治区	150200	包头市	150205	石拐区	内蒙古	baotou	包头	m6114	石拐区
150000	内蒙古自治区	150200	包头市	150206	白云鄂博矿区					
150000	内蒙古自治区	150200	包头市	150207	九原区	内蒙古	baotou	包头	m6112	九原区
150000	内蒙古自治区	150200	包头市	150221	土默特右旗	内蒙古	baotou	包头	m6111	土默特右旗
150000	内蒙古自治区	150200	包头市	150222	固阳县	内蒙古	baotou	包头	m6110	固阳县
150000	内蒙古自治区	150200	包头市	150223	达尔罕茂明安联合旗					
150000	内蒙古自治区	150300	乌海市	150301	市辖区					
150000	内蒙古自治区	150300	乌海市	150302	海勃湾区	内蒙古	wuhai	乌海	m6108	海勃湾
150000	内蒙古自治区	150300	乌海市	150303	海南区	内蒙古	wuhai	乌海	m6107	海南
150000	内蒙古自治区	150300	乌海市	150304	乌达区	内蒙古	wuhai	乌海	m6106	乌达
150000	内蒙古自治区	150400	赤峰市	150401	市辖区					
150000	内蒙古自治区	150400	赤峰市	150402	红山区	内蒙古	chifeng	赤峰	m6086	红山
150000	内蒙古自治区	150400	赤峰市	150403	元宝山区	内蒙古	chifeng	赤峰	m6085	元宝山
150000	内蒙古自治区	150400	赤峰市	150404	松山区	内蒙古	chifeng	赤峰	m6084	松山
150000	内蒙古自治区	150400	赤峰市	150421	阿鲁科尔沁旗					
150000	内蒙古自治区	150400	赤峰市	150422	巴林左旗	内蒙古	chifeng	赤峰	m6082	巴林左旗
150000	内蒙古自治区	150400	赤峰市	150423	巴林右旗	内蒙古	chifeng	赤峰	m6081	巴林右旗
150000	内蒙古自治区	150400	赤峰市	150424	林西县	内蒙古	chifeng	赤峰	m6080	林西
150000	内蒙古自治区	150400	赤峰市	150425	克什克腾旗	内蒙古	chifeng	赤峰	m6079	克什克腾旗
150000	内蒙古自治区	150400	赤峰市	150426	翁牛特旗	内蒙古	chifeng	赤峰	m6078	翁牛特旗
150000	内蒙古自治区	150400	赤峰市	150428	喀喇沁旗	内蒙古	chifeng	赤峰	m6077	喀喇沁旗
150000	内蒙古自治区	150400	赤峰市	150429	宁城县	内蒙古	chifeng	赤峰	m6076	宁城
150000	内蒙古自治区	150500	通辽市	150501	市辖区					
150000	内蒙古自治区	150500	通辽市	150502	科尔沁区	内蒙古	tongliao	通辽	m6094	科尔沁
150000	内蒙古自治区	150500	通辽市	150521	科尔沁左翼中旗	内蒙古	tongliao	通辽	m6093	科尔沁左翼中旗
150000	内蒙古自治区	150500	通辽市	150522	科尔沁左翼后旗	内蒙古	tongliao	通辽	m6092	科尔沁左翼后旗
150000	内蒙古自治区	150500	通辽市	150523	开鲁县	内蒙古	tongliao	通辽	m6091	开鲁
150000	内蒙古自治区	150500	通辽市	150524	库伦旗	内蒙古	tongliao	通辽	m6090	库伦旗
150000	内蒙古自治区	150500	通辽市	150525	奈曼旗	内蒙古	tongliao	通辽	m6089	奈曼旗
150000	内蒙古自治区	150500	通辽市	150526	扎鲁特旗	内蒙古	tongliao	通辽	m6088	扎鲁特旗
150000	内蒙古自治区	150500	通辽市	150581	霍林郭勒市	内蒙古	tongliao	通辽	m6087	霍林郭勒
150000	内蒙古自治区	150600	鄂尔多斯市	150601	市辖区					
150000	内蒙古自治区	150600	鄂尔多斯市	150602	东胜区	内蒙古	eerduosi	鄂尔多斯	m6074	东胜
150000	内蒙古自治区	150600	鄂尔多斯市	150621	达拉特旗	内蒙古	eerduosi	鄂尔多斯	m6073	达拉特旗
150000	内蒙古自治区	150600	鄂尔多斯市	150622	准格尔旗	内蒙古	eerduosi	鄂尔多斯	m6072	准格尔旗
150000	内蒙古自治区	150600	鄂尔多斯市	150623	鄂托克前旗	内蒙古	eerduosi	鄂尔多斯	m6071	鄂托克前旗
150000	内蒙古自治区	150600	鄂尔多斯市	150624	鄂托克旗	内蒙古	eerduosi	鄂尔多斯	m6070	鄂托克旗
150000	内蒙古自治区	150600	鄂尔多斯市	150625	杭锦旗	内蒙古	eerduosi	鄂尔多斯	m6069	杭锦旗
150000	内蒙古自治区	150600	鄂尔多斯市	150626	乌审旗	内蒙古	eerduosi	鄂尔多斯	m6068	乌审旗
150000	内蒙古自治区	150600	鄂尔多斯市	150627	伊金霍洛旗	内蒙古	eerduosi	鄂尔多斯	m6067	伊金霍洛旗
150000	内蒙古自治区	150700	呼伦贝尔市	150701	市辖区					
150000	内蒙古自治区	150700	呼伦贝尔市	150702	海拉尔区	内蒙古	hulunbeier	呼伦贝尔	m6140	海拉尔
150000	内蒙古自治区	150700	呼伦贝尔市	150703	扎赉诺尔区					
150000	内蒙古自治区	150700	呼伦贝尔市	150721	阿荣旗	内蒙古	hulunbeier	呼伦贝尔	m6139	阿荣旗
150000	内蒙古自治区	150700	呼伦贝尔市	150722	莫力达瓦达斡尔族自治旗	内蒙古	hulunbeier	呼伦贝尔	m6138	莫力达瓦达斡尔族
150000	内蒙古自治区	150700	呼伦贝尔市	150723	鄂伦春自治旗	内蒙古	hulunbeier	呼伦贝尔	m6137	鄂伦春
150000	内蒙古自治区	150700	呼伦贝尔市	150724	鄂温克族自治旗	内蒙古	hulunbeier	呼伦贝尔	m6136	鄂温克族
150000	内蒙古自治区	150700	呼伦贝尔市	150725	陈巴尔虎旗	内蒙古	hulunbeier	呼伦贝尔	m6135	陈巴尔虎旗
150000	内蒙古自治区	150700	呼伦贝尔市	150726	新巴尔虎左旗	内蒙古	hulunbeier	呼伦贝尔	m6134	新巴尔虎左旗
150000	内蒙古自治区	150700	呼伦贝尔市	150727	新巴尔虎右旗	内蒙古	hulunbeier	呼伦贝尔	m6133	新巴尔虎右旗
150000	内蒙古自治区	150700	呼伦贝尔市	150781	满洲里市	内蒙古	hulunbeier	呼伦贝尔	m6132	满洲里
150000	内蒙古自治区	150700	呼伦贝尔市	150782	牙克石市	内蒙古	hulunbeier	呼伦贝尔	m6131	牙克石
150000	内蒙古自治区	150700	呼伦贝尔市	150783	扎兰屯市	内蒙古	hulunbeier	呼伦贝尔	m6130	扎兰屯
150000	内蒙古自治区	150700	呼伦贝尔市	150784	额尔古纳市	内蒙古	hulunbeier	呼伦贝尔	m6129	额尔古纳
150000	内蒙古自治区	150700	呼伦贝尔市	150785	根河市	内蒙古	hulunbeier	呼伦贝尔	m6128	根河
150000	内蒙古自治区	150800	巴彦淖尔市	150801	市辖区					
150000	内蒙古自治区	150800	巴彦淖尔市	150802	临河区	内蒙古	bayannaoer	巴彦淖尔	m6066	临河
150000	内蒙古自治区	150800	巴彦淖尔市	150821	五原县	内蒙古	bayannaoer	巴彦淖尔	m6065	五原
150000	内蒙古自治区	150800	巴彦淖尔市	150822	磴口县	内蒙古	bayannaoer	巴彦淖尔	m6064	磴口
150000	内蒙古自治区	150800	巴彦淖尔市	150823	乌拉特前旗	内蒙古	bayannaoer	巴彦淖尔	m6063	乌拉特前旗
150000	内蒙古自治区	150800	巴彦淖尔市	150824	乌拉特中旗	内蒙古	bayannaoer	巴彦淖尔	m6062	乌拉特中旗
150000	内蒙古自治区	150800	巴彦淖尔市	150825	乌拉特后旗	内蒙古	bayannaoer	巴彦淖尔	m6061	乌拉特后旗
150000	内蒙古自治区	150800	巴彦淖尔市	150826	杭锦后旗	内蒙古	bayannaoer	巴彦淖尔	m6060	杭锦后旗
150000	内蒙古自治区	150900	乌兰察布市	150901	市辖区					
150000	内蒙古自治区	150900	乌兰察布市	150902	集宁区	内蒙古	wulanchabu	乌兰察布	m6105	集宁
150000	内蒙古自治区	150900	乌兰察布市	150921	卓资县	内蒙古	wulanchabu	乌兰察布	m6104	卓资
150000	内蒙古自治区	150900	乌兰察布市	150922	化德县	内蒙古	wulanchabu	乌兰察布	m6103	化德
150000	内蒙古自治区	150900	乌兰察布市	150923	商都县	内蒙古	wulanchabu	乌兰察布	m6102	商都
150000	内蒙古自治区	150900	乌兰察布市	150924	兴和县	内蒙古	wulanchabu	乌兰察布	m6101	兴和
150000	内蒙古自治区	150900	乌兰察布市	150925	凉城县	内蒙古	wulanchabu	乌兰察布	m6100	凉城
150000	内蒙古自治区	150900	乌兰察布市	150926	察哈尔右翼前旗	内蒙古	wulanchabu	乌兰察布	m6099	察哈尔右翼前旗
150000	内蒙古自治区	150900	乌兰察布市	150927	察哈尔右翼中旗	内蒙古	wulanchabu	乌兰察布	m6098	察哈尔右翼中旗
150000	内蒙古自治区	150900	乌兰察布市	150928	察哈尔右翼后旗	内蒙古	wulanchabu	乌兰察布	m6097	察哈尔右翼后旗
150000	内蒙古自治区	150900	乌兰察布市	150929	四子王旗	内蒙古	wulanchabu	乌兰察布	m6096	四子王旗
150000	内蒙古自治区	150900	乌兰察布市	150981	丰镇市	内蒙古	wulanchabu	乌兰察布	m6095	丰镇
150000	内蒙古自治区	152200	兴安盟	152201	乌兰浩特市	内蒙古	xingan	兴安	m6047	乌兰浩特
150000	内蒙古自治区	152200	兴安盟	152202	阿尔山市	内蒙古	xingan	兴安	m6046	阿尔山
150000	内蒙古自治区	152200	兴安盟	152221	科尔沁右翼前旗	内蒙古	xingan	兴安	m6045	科尔沁右翼前旗
150000	内蒙古自治区	152200	兴安盟	152222	科尔沁右翼中旗	内蒙古	xingan	兴安	m6044	科尔沁右翼中旗
150000	内蒙古自治区	152200	兴安盟	152223	扎赉特旗	内蒙古	xingan	兴安	m6043	扎赉特旗
150000	内蒙古自治区	152200	兴安盟	152224	突泉县	内蒙古	xingan	兴安	m6042	突泉
150000	内蒙古自治区	152500	锡林郭勒盟	152501	二连浩特市	内蒙古	xilinguole	锡林郭勒	m6059	二连浩特
150000	内蒙古自治区	152500	锡林郭勒盟	152502	锡林浩特市	内蒙古	xilinguole	锡林郭勒	m6058	锡林浩特
150000	内蒙古自治区	152500	锡林郭勒盟	152522	阿巴嘎旗	内蒙古	xilinguole	锡林郭勒	m6057	阿巴嘎旗
150000	内蒙古自治区	152500	锡林郭勒盟	152523	苏尼特左旗	内蒙古	xilinguole	锡林郭勒	m6056	苏尼特左旗
150000	内蒙古自治区	152500	锡林郭勒盟	152524	苏尼特右旗	内蒙古	xilinguole	锡林郭勒	m6055	苏尼特右旗
150000	内蒙古自治区	152500	锡林郭勒盟	152525	东乌珠穆沁旗	内蒙古	xilinguole	锡林郭勒	m6054	东乌珠
150000	内蒙古自治区	152500	锡林郭勒盟	152526	西乌珠穆沁旗	内蒙古	xilinguole	锡林郭勒	m6053	西乌珠
150000	内蒙古自治区	152500	锡林郭勒盟	152527	太仆寺旗	内蒙古	xilinguole	锡林郭勒	m6052	太仆寺旗
150000	内蒙古自治区	152500	锡林郭勒盟	152528	镶黄旗	内蒙古	xilinguole	锡林郭勒	m6051	镶黄旗
150000	内蒙古自治区	152500	锡林郭勒盟	152529	正镶白旗	内蒙古	xilinguole	锡林郭勒	m6050	正镶白旗
150000	内蒙古自治区	152500	锡林郭勒盟	152531	多伦县	内蒙古	xilinguole	锡林郭勒	m6048	多伦
150000	内蒙古自治区	152900	阿拉善盟	152921	阿拉善左旗	内蒙古	alashan	阿拉善	m6041	阿拉善左旗
150000	内蒙古自治区	152900	阿拉善盟	152922	阿拉善右旗	内蒙古	alashan	阿拉善	m6040	阿拉善右旗
150000	内蒙古自治区	152900	阿拉善盟	152923	额济纳旗	内蒙古	alashan	阿拉善	m6039	额济纳旗
210000	辽宁省	210100	沈阳市	210101	市辖区					
210000	辽宁省	210100	沈阳市	210102	和平区	辽宁	shenyang	沈阳	m7183	和平
210000	辽宁省	210100	沈阳市	210103	沈河区	辽宁	shenyang	沈阳	m7185	沈河
210000	辽宁省	210100	沈阳市	210104	大东区	辽宁	shenyang	沈阳	m7182	大东
210000	辽宁省	210100	沈阳市	210105	皇姑区	辽宁	shenyang	沈阳	m7184	皇姑
210000	辽宁省	210100	沈阳市	210106	铁西区	辽宁	shenyang	沈阳	m7181	铁西
210000	辽宁省	210100	沈阳市	210111	苏家屯区	辽宁	shenyang	沈阳	m7180	苏家屯
210000	辽宁省	210100	沈阳市	210112	东陵区	辽宁	shenyang	沈阳	m7179	东陵/浑南
210000	辽宁省	210100	沈阳市	210113	沈北新区	辽宁	shenyang	沈阳	m7172	沈北新区
210000	辽宁省	210100	沈阳市	210114	于洪区	辽宁	shenyang	沈阳	m7177	于洪
210000	辽宁省	210100	沈阳市	210122	辽中县	辽宁	shenyang	沈阳	m7174	辽中
210000	辽宁省	210100	沈阳市	210123	康平县	辽宁	shenyang	沈阳	m7173	康平
210000	辽宁省	210100	沈阳市	210124	法库县	辽宁	shenyang	沈阳	m7175	法库
210000	辽宁省	210100	沈阳市	210181	新民市	辽宁	shenyang	沈阳	m7176	新民
210000	辽宁省	210200	大连市	210201	市辖区					
210000	辽宁省	210200	大连市	210202	中山区	辽宁	dalian	大连	m6365	中山
210000	辽宁省	210200	大连市	210203	西岗区	辽宁	dalian	大连	m6366	西岗
210000	辽宁省	210200	大连市	210204	沙河口区	辽宁	dalian	大连	m6364	沙河口
210000	辽宁省	210200	大连市	210211	甘井子区	辽宁	dalian	大连	m6363	甘井子
210000	辽宁省	210200	大连市	210212	旅顺口区	辽宁	dalian	大连	m6362	旅顺口
210000	辽宁省	210200	大连市	210213	金州区	辽宁	dalian	大连	m6361	金州
210000	辽宁省	210200	大连市	210224	长海县	辽宁	dalian	大连	m6354	长海
210000	辽宁省	210200	大连市	210281	瓦房店市	辽宁	dalian	大连	m6357	瓦房店
210000	辽宁省	210200	大连市	210282	普兰店市	辽宁	dalian	大连	m6356	普兰店
210000	辽宁省	210200	大连市	210283	庄河市	辽宁	dalian	大连	m6355	庄河
210000	辽宁省	210300	鞍山市	210301	市辖区					
210000	辽宁省	210300	鞍山市	210302	铁东区	辽宁	anshan	鞍山	m6351	铁东
210000	辽宁省	210300	鞍山市	210303	铁西区	辽宁	anshan	鞍山	m6350	铁西
210000	辽宁省	210300	鞍山市	210304	立山区	辽宁	anshan	鞍山	m6349	立山
210000	辽宁省	210300	鞍山市	210311	千山区	辽宁	anshan	鞍山	m6348	千山
210000	辽宁省	210300	鞍山市	210321	台安县	辽宁	anshan	鞍山	m6347	台安
210000	辽宁省	210300	鞍山市	210323	岫岩满族自治县	辽宁	anshan	鞍山	m6346	岫岩
210000	辽宁省	210300	鞍山市	210381	海城市	辽宁	anshan	鞍山	m6345	海城
210000	辽宁省	210400	抚顺市	210401	市辖区	辽宁	fushun	抚顺	m6340	抚顺
210000	辽宁省	210400	抚顺市	210402	新抚区	辽宁	fushun	抚顺	m6340	抚顺
210000	辽宁省	210400	抚顺市	210403	东洲区	辽宁	fushun	抚顺	m6343	东洲
210000	辽宁省	210400	抚顺市	210404	望花区	辽宁	fushun	抚顺	m6342	望花
210000	辽宁省	210400	抚顺市	210411	顺城区	辽宁	fushun	抚顺	m6340	抚顺
210000	辽宁省	210400	抚顺市	210421	抚顺县	辽宁	fushun	抚顺	m6340	抚顺
210000	辽宁省	210400	抚顺市	210422	新宾满族自治县	辽宁	fushun	抚顺	m6339	新宾
210000	辽宁省	210400	抚顺市	210423	清原满族自治县	辽宁	fushun	抚顺	m6338	清原
210000	辽宁省	210500	本溪市	210501	市辖区	辽宁	benxi	本溪	m6333	本溪
210000	辽宁省	210500	本溪市	210502	平山区	辽宁	benxi	本溪	m6337	平山
210000	辽宁省	210500	本溪市	210503	溪湖区	辽宁	benxi	本溪	m6336	溪湖
210000	辽宁省	210500	本溪市	210504	明山区	辽宁	benxi	本溪	m6335	明山
